HourIndex,TimestampUTC,Load_50Hertz_MW,Load_Amprion_MW,Load_TenneT_MW,Load_TransnetBW_MW,Share_50Hertz,Share_Amprion,Share_TenneT,Share_TransnetBW,SourceDataset,Notes
6438,2025-09-26 06:00:00,12825.52,20360.5,16515.31,6802.72,0.22698408344180637,0.36033700239186395,0.2922854202486371,0.12039349391769262,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6439,2025-09-26 07:00:00,13640.88,21809.5,18098.28,7693.09,0.22273824637604248,0.356121436764952,0.29552192744328826,0.1256183894157172,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6440,2025-09-26 08:00:00,14303.01,22503.5,18918.07,8176.11,0.22383185533677336,0.35216364643323883,0.2960542366600423,0.1279502615699455,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6441,2025-09-26 09:00:00,14647.47,22878.0,19136.83,8291.98,0.22550430856904272,0.3522169747705617,0.29462000040643976,0.12765871625395586,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6442,2025-09-26 10:00:00,14748.1,23339.25,19355.86,8475.4,0.2237319627947252,0.3540616223552044,0.293632708578048,0.12857370627202241,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6443,2025-09-26 11:00:00,14870.06,23253.75,19379.63,8468.42,0.22540004177538725,0.3524798300366247,0.2937560044540203,0.12836412373396777,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6444,2025-09-26 12:00:00,14638.32,22531.75,18943.19,8353.87,0.2270664135350837,0.3495075707573767,0.29384261405773765,0.129583401649802,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6445,2025-09-26 13:00:00,14295.45,22499.5,18198.91,8226.32,0.22612162761953541,0.3558911094527096,0.287865520155115,0.13012174277264,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6446,2025-09-26 14:00:00,13996.38,21141.5,17555.38,7802.77,0.23136030579196684,0.3494692131037359,0.2901906125079613,0.128979868596336,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6447,2025-09-26 15:00:00,14191.04,21466.25,17342.49,7662.47,0.23393527276024217,0.35386504786749584,0.28588603291173675,0.1263136464605253,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6448,2025-09-26 16:00:00,14144.88,21163.5,17055.77,7587.45,0.23593832358102204,0.353009761207374,0.2844923238078717,0.12655959140373235,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6449,2025-09-26 17:00:00,14184.25,20881.0,17280.82,7480.0,0.23709145528028167,0.34902844194846827,0.28885099756677984,0.12502910520447022,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6450,2025-09-26 18:00:00,14022.03,21086.75,17710.67,7473.07,0.23256666001023016,0.3497407306909713,0.29374572500867435,0.12394688429012421,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6451,2025-09-26 19:00:00,14112.99,21637.0,17980.36,7499.46,0.23049214100125412,0.3533736263431162,0.29365369580601347,0.12248053684961623,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6452,2025-09-26 20:00:00,13622.26,20853.75,17053.91,7013.55,0.23268624152275225,0.356209667790447,0.29130336824926845,0.11980072243753231,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6453,2025-09-26 21:00:00,12913.71,19639.75,15845.86,6519.27,0.23514278134234692,0.357615699893242,0.2885336276841776,0.1187078910802335,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6454,2025-09-26 22:00:00,12080.48,18027.5,14750.07,6035.77,0.2373663442830583,0.3542178598501743,0.2898204536425051,0.11859534222426218,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6455,2025-09-26 23:00:00,11346.75,16307.25,13669.37,5578.44,0.24192563144151577,0.34768914035513765,0.2914465347925805,0.118938693410766,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6456,2025-09-27 00:00:00,10723.74,14873.75,12790.98,5214.25,0.2459419962791312,0.3411197741792255,0.29335280000880676,0.11958542953283648,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6457,2025-09-27 01:00:00,10270.18,14270.25,12158.03,4893.81,0.24692520990078207,0.3430986094291079,0.29231465366040377,0.11766152700970639,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6458,2025-09-27 02:00:00,9899.33,13882.5,11695.38,4661.88,0.24662567088591197,0.345859858805967,0.29137132904607455,0.11614314126204656,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6459,2025-09-27 03:00:00,9834.62,13992.0,11604.47,4594.9,0.24570585262225866,0.3495728650309461,0.2899233722888553,0.11479791005793982,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6460,2025-09-27 04:00:00,9847.67,13644.25,11695.15,4592.45,0.24755628021655365,0.34299684862964663,0.2939992739982785,0.11544759715552123,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6461,2025-09-27 05:00:00,9899.94,13873.0,11928.82,4699.35,0.24504128723195973,0.34338165461295495,0.29525970944857705,0.11631734870650833,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6462,2025-09-27 06:00:00,10327.29,14781.5,12714.46,5010.86,0.24109967500200194,0.3450871279921539,0.29683025980929684,0.11698293719654732,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6463,2025-09-27 07:00:00,10801.49,15551.5,13509.93,5312.89,0.23909897797073257,0.3442439659632002,0.29905230254864273,0.1176047535174245,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6464,2025-09-27 08:00:00,11603.97,16624.0,14549.79,5668.84,0.23952083324732795,0.3431406951158595,0.3003263386904344,0.11701213294637806,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6465,2025-09-27 09:00:00,10887.36,17462.75,15342.37,6000.24,0.21909366200924402,0.35141465389698934,0.3087448221791844,0.12074686191458225,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6466,2025-09-27 10:00:00,11261.89,17917.0,15859.99,6257.09,0.21954726657864154,0.34928669835076714,0.3091858873123951,0.12198014775819621,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6467,2025-09-27 11:00:00,10904.49,18585.75,16010.76,6429.1,0.20998399772001208,0.35789936857429505,0.3083136754984104,0.12380295820728249,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6468,2025-09-27 12:00:00,10620.72,18128.75,15801.99,6340.02,0.2086934787512566,0.3562236743753572,0.31050364422492727,0.12457920264845905,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6469,2025-09-27 13:00:00,10170.91,17517.25,15289.81,6075.5,0.2073433337131909,0.35710521600204836,0.31169680758568147,0.12385464269907918,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6470,2025-09-27 14:00:00,10239.26,16846.25,14795.02,5856.19,0.21449441855242674,0.35289919374435447,0.30992954689806923,0.12267684080514957,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6471,2025-09-27 15:00:00,11259.56,16834.5,14399.17,5702.19,0.23362302891021594,0.34929667590820873,0.2987663558072531,0.11831393937432229,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6472,2025-09-27 16:00:00,11629.28,17088.25,14305.2,5652.1,0.23891773222423174,0.3510695363496904,0.29389316819391054,0.11611956323216745,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6473,2025-09-27 17:00:00,11842.18,17702.25,14828.6,5720.52,0.23640129318045935,0.35338381887488507,0.29601815004127274,0.11419673790338278,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6474,2025-09-27 18:00:00,12298.42,17930.75,15415.56,5900.53,0.23859458658274305,0.34786418770610533,0.2990684303464567,0.11447279536469504,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6475,2025-09-27 19:00:00,12700.49,18554.75,15631.68,5974.25,0.24026123523183462,0.3510090677145436,0.29571195643229237,0.11301774062132942,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6476,2025-09-27 20:00:00,12101.58,17823.75,14738.71,5743.08,0.24007679867447296,0.353595880899365,0.2923934158507766,0.11393390457538538,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6477,2025-09-27 21:00:00,11337.22,16691.0,13807.75,5408.98,0.23996681126765929,0.35328643590478986,0.29225874934781393,0.11448800347973699,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6478,2025-09-27 22:00:00,10566.96,15992.75,13122.22,5124.22,0.2358372678750573,0.3569320283041502,0.29286649265781595,0.11436421116297651,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6479,2025-09-27 23:00:00,9936.72,15019.0,12241.31,4776.21,0.23673940825154313,0.35782322260564114,0.2916455818040256,0.11379178733879015,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6480,2025-09-28 00:00:00,9254.99,14079.75,11528.13,4486.1,0.23520285283198014,0.3578174981454407,0.29297158222947134,0.11400806679310796,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6481,2025-09-28 01:00:00,8653.14,13381.0,11005.62,4208.0,0.23231303036746367,0.3592430793153736,0.29547065380575904,0.11297323651140363,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6482,2025-09-28 02:00:00,8041.3,13129.5,10546.68,4047.57,0.22483681694838956,0.36710419809283085,0.29488788635833024,0.11317109860044931,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6483,2025-09-28 03:00:00,7790.18,13006.25,10396.94,3991.62,0.22140634401203466,0.3696533663928851,0.2954936181593344,0.11344667143574573,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6484,2025-09-28 04:00:00,7855.49,13085.25,10457.38,4028.96,0.22173687472972656,0.369357282621091,0.2951804100140345,0.11372543263514805,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6485,2025-09-28 05:00:00,7963.88,13192.0,10782.73,4080.44,0.22110188913921938,0.36625063681579606,0.2993618654573066,0.1132856085876779,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6486,2025-09-28 06:00:00,8253.93,13632.25,11184.68,4235.61,0.22124660950231959,0.3654124874318047,0.2998053688810547,0.11353553418482101,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6487,2025-09-28 07:00:00,8738.24,14166.25,11785.21,4446.14,0.2232797354036607,0.36197638788384257,0.30113599197053137,0.11360788474196544,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6488,2025-09-28 08:00:00,9650.5,15366.25,12654.66,4740.34,0.22754307473754326,0.36231115198028846,0.29837627544253653,0.1117694978396317,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6489,2025-09-28 09:00:00,10080.84,16476.75,13597.98,5120.29,0.22265374970238003,0.3639190950762724,0.30033620565131175,0.11309094957003578,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6490,2025-09-28 10:00:00,10336.52,16703.0,14301.71,5395.11,0.22116665532645477,0.3573878485135978,0.30600834382837855,0.11543715233156897,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6491,2025-09-28 11:00:00,10546.87,17728.0,14640.7,5652.21,0.2171577535559583,0.3650156544112166,0.3014488205967001,0.11637777143612492,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6492,2025-09-28 12:00:00,10083.74,17840.25,14308.08,5598.04,0.21082410222347386,0.3729920336792033,0.2991437820234994,0.11704008207382337,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6493,2025-09-28 13:00:00,9491.94,17093.5,13470.84,5311.35,0.20922274317613684,0.3767774512356057,0.2969262445492524,0.11707356103900514,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6494,2025-09-28 14:00:00,9315.49,16575.0,12996.09,5068.41,0.21193247911101784,0.37709029168246877,0.29566813688275206,0.11530909232376117,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6495,2025-09-28 15:00:00,9350.91,16227.25,12774.09,4906.33,0.21616312879433397,0.37512211450306504,0.2952961007966512,0.11341865590594975,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6496,2025-09-28 16:00:00,9756.23,15841.75,12838.52,4927.78,0.22498309668695063,0.36531795293269026,0.2960621045708588,0.11363684580950036,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6497,2025-09-28 17:00:00,10529.8,16647.75,13392.47,5186.65,0.23012601222947385,0.3638322019500108,0.29268891289510357,0.11335287292541174,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6498,2025-09-28 18:00:00,11352.24,17379.0,14323.95,5551.94,0.23355092143889175,0.35754013865867,0.2946882484112927,0.11422069149114542,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6499,2025-09-28 19:00:00,11837.9,18064.5,14898.46,5793.94,0.23397463770980415,0.35704262098081224,0.2944662297311186,0.11451651157826495,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6500,2025-09-28 20:00:00,11666.23,18045.5,14496.75,5714.43,0.23368489537168408,0.3614673102990191,0.29038271206546257,0.1144650822638344,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6501,2025-09-28 21:00:00,11290.73,16998.25,13788.96,5424.2,0.23768887043825815,0.3578417730232785,0.29028081682214735,0.11418853971631594,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6502,2025-09-28 22:00:00,10854.91,16096.25,13348.23,5307.37,0.2380109878447844,0.35293561743916907,0.2926809534376044,0.11637244127844205,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6503,2025-09-28 23:00:00,10132.53,15150.5,12506.23,5006.0,0.2367675765960997,0.35402285206352296,0.29223399974670095,0.11697557159367651,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6504,2025-09-29 00:00:00,9370.39,14261.5,11907.86,4776.66,0.23242123988718238,0.3537393334376746,0.29536012755103935,0.11847929912410354,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
